FID,NAAMPLAATSINGSADRES,CLUSTERCODE,CLUSTEROMSCHRIJVING,CONTAINERCODE,FRACTIE,LATITUDE,LONGITUDE,GEOM
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c25,loc2231,2231,Eendrachtskade,547,huisvuil - loc2231,53.214,6.5536,POINT (232921.174 581448.196)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c24,loc2231,2231,Eendrachtskade,1036,huisvuil - loc2231,53.214,6.5536,POINT (232921.174 581448.196)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c23,loc2232,2232,Damsterdiep t.o. Oliemuldersweg,638,huisvuil - loc2232,53.222,6.5888,POINT (235256.279 582377.05)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c22,Loc2233,2233,Damsterdiep t.o. Slachthuisstraat,730,huisvuil - Loc2233,53.2212,6.5868,POINT (235119.386 582293.512)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c21,Loc2233,2233,Damsterdiep t.o. Slachthuisstraat,731,huisvuil - Loc2233,53.2212,6.5868,POINT (235119.386 582293.512)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c20,loc2234,2234,Zaagmuldersweg Ripperdahuis,895,huisvuil - loc2234,53.2255,6.5801,POINT (234667.435 582757.965)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c1f,loc2234,2234,Zaagmuldersweg Ripperdahuis,896,huisvuil - loc2234,53.2255,6.5801,POINT (234667.435 582757.965)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c1e,loc2235,2235,Zaagmuldersweg 2/1 - 2/42,991,huisvuil - loc2235,53.2209,6.583,POINT (234870.881 582252.648)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c1d,loc2236,2236,Zaagmuldersweg 1/1 - 1/59,1065,huisvuil - loc2236,53.2208,6.5833,POINT (234889.043 582245.158)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c1c,loc2237,2237,Eelkemastraat 1t/m60,1174,huisvuil - loc2237,53.2083,6.5874,POINT (235189.475 580854.323)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c1b,loc2238,2238,Eelkemastraat (Boumaboulevard),1108,huisvuil - loc2238,53.207,6.5892,POINT (235308.914 580704.933)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c1a,loc2238,2238,Eelkemastraat (Boumaboulevard),1109,huisvuil - loc2238,53.207,6.5892,POINT (235308.914 580704.933)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c19,loc2239,2239,Voermanstr. hoek Noorderkroonstr.,1072,huisvuil - loc2239,53.2272,6.5393,POINT (231939.812 582899.464)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c18,Loc2240,2240,Kajuit 327-369,1056,huisvuil - Loc2240,53.2382,6.6225,POINT (237475.901 584224.526)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c17,Loc2240,2240,Kajuit 327-369,1297,huisvuil - Loc2240,53.2382,6.6225,POINT (237475.901 584224.526)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c16,Loc2241,2241,M K Gandhiplein,1110,huisvuil - Loc2241,53.1867,6.5579,POINT (233253.807 578413.754)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c15,Loc2241,2241,M K Gandhiplein,1112,huisvuil - Loc2241,53.1867,6.5579,POINT (233253.807 578413.754)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c14,Loc2242,2242,Bilderdijklaan,1026,huisvuil - Loc2242,53.1952,6.5679,POINT (233907.283 579376.101)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c13,Loc2243,2243,Vondellaan,1029,huisvuil - Loc2243,53.1969,6.5699,POINT (234035.231 579562.971)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c12,loc2244,2244,Vondellaan (Beheerder),1028,huisvuil - loc2244,53.1969,6.5699,POINT (234035.231 579562.971)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c11,Loc2245,2245,Eelkemastraat 47 t/m 339,1232,huisvuil - Loc2245,53.2075,6.5885,POINT (235263.149 580764.277)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c10,Loc2246,2246,Dierenriemstraat,1301,huisvuil - Loc2246,53.2295,6.5464,POINT (232411.097 583166.374)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c0f,Loc2246,2246,Dierenriemstraat,1302,huisvuil - Loc2246,53.2295,6.5464,POINT (232411.097 583166.374)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c0e,Loc2246,2246,Dierenriemstraat,1303,huisvuil - Loc2246,53.2295,6.5464,POINT (232411.097 583166.374)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c0d,loc2299,2299,Soendastraat 140 tm 177,1310,huisvuil - loc2299,53.2364,6.5676,POINT (233809.359 583962.684)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c0c,Loc2300,2300,Soendastraat Noord,740,huisvuil - Loc2300,53.2354,6.5659,POINT (233699.182 583839.552)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c0b,Loc2301,2301,Oosterhamrikkade,1148,huisvuil - Loc2301,53.228,6.5733,POINT (234205.386 583029.726)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c0a,Loc2302,2302,Oosterhamrikkade,1156,huisvuil - Loc2302,53.2274,6.572,POINT (234124.926 582967.181)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c09,loc2303,2303,Oosterhamrikkade 103 t/m 107,1170,huisvuil - loc2303,53.2302,6.5779,POINT (234509.269 583274.057)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c08,loc2303,2303,Oosterhamrikkade 103 t/m 107,1173,huisvuil - loc2303,53.2302,6.5779,POINT (234509.269 583274.057)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c07,Loc2304,2304,Oosterhamrikkade 119,1360,huisvuil - Loc2304,53.2313,6.5804,POINT (234677.383 583407.072)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c06,Loc2451,2451,Planetenlaan West,773,huisvuil - Loc2451,53.2338,6.5326,POINT (231482.573 583635.72)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c05,Loc2451,2451,Planetenlaan West,774,huisvuil - Loc2451,53.2338,6.5326,POINT (231482.573 583635.72)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c04,loc2453,2453,Planetenlaan 2-216,923,huisvuil - loc2453,53.2352,6.5386,POINT (231877.51 583787.831)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c03,loc2454,2454,Spicastraat 4-130,924,huisvuil - loc2454,53.228,6.5361,POINT (231722.03 582985.034)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c02,loc2455,2455,Spicastraat Noord,1035,huisvuil - loc2455,53.2295,6.5354,POINT (231671.288 583151.189)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c01,Loc2456,2456,Planetenlaan 29 - 201,1315,huisvuil - Loc2456,53.2349,6.5376,POINT (231808.59 583754.45)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1c00,loc2457,2457,Planetenlaan 203 - 375,1316,huisvuil - loc2457,53.2345,6.5359,POINT (231696.394 583712.589)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bff,loc2458,2458,Planetenlaan 377 - 549,1314,huisvuil - loc2458,53.2342,6.5342,POINT (231584.125 583675.181)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bfe,loc2465,2465,Saffierstraat 4 tm 254,1193,huisvuil - loc2465,53.2292,6.5218,POINT (230769.618 583107.964)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bfd,loc2466,2466,Saffierstraat 4 tm 254,1194,huisvuil - loc2466,53.2301,6.5214,POINT (230739.959 583209.901)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bfc,loc2467,2467,Aquamarijnstraat 723-865 (Reiger),1179,huisvuil - loc2467,53.2318,6.5216,POINT (230746.432 583392.55)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bfb,loc2468,2468,Aquamarijnstraat 579-721 (Leeuwerik),1178,huisvuil - loc2468,53.232,6.5229,POINT (230838.19 583418.483)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bfa,loc2469,2469,Aquamarijnstraat 435-577 (Kievit),1177,huisvuil - loc2469,53.2321,6.5239,POINT (230904.029 583436.218)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf9,Loc2470,2470,Aquamarijnstraat Oost,775,huisvuil - Loc2470,53.233,6.5277,POINT (231152.182 583539.205)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf8,loc2471,2471,Palladiumflat,777,huisvuil - loc2471,53.2261,6.5312,POINT (231397.373 582777.285)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf7,loc2471,2471,Palladiumflat,1003,huisvuil - loc2471,53.2261,6.5312,POINT (231397.373 582777.285)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf6,loc2472,2472,Fortunaflat,898,huisvuil - loc2472,53.2255,6.5275,POINT (231155.458 582699.986)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf5,Loc2473,2473,Aquamarijnstraat 147-289,925,huisvuil - Loc2473,53.2328,6.5264,POINT (231065.137 583511.114)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf4,Loc2474,2474,Aquamarijnstraat 291-433,926,huisvuil - Loc2474,53.2326,6.5251,POINT (230982.73 583485.323)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf3,Loc2475,2475,Goudlaan 563-813 (Noord),927,huisvuil - Loc2475,53.2316,6.5292,POINT (231258.217 583380.599)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf2,Loc2476,2476,Goudlaan 563-813 (Zuid),928,huisvuil - Loc2476,53.2305,6.5297,POINT (231290.768 583265.354)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf1,loc2477,2477,Goudlaan 301-551 (Noord),929,huisvuil - loc2477,53.2292,6.5311,POINT (231388.676 583114.414)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bf0,Loc2478,2478,Goudlaan 301-551 (Zuid),930,huisvuil - Loc2478,53.2282,6.5316,POINT (231422.48 583004.754)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bef,Loc2479,2479,Goudlaan 33-283 (Noord),931,huisvuil - Loc2479,53.2263,6.5328,POINT (231506.591 582797.943)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bee,loc2480,2480,Goudlaan 33-283 (Zuid),932,huisvuil - loc2480,53.2253,6.5333,POINT (231539.152 582682.699)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bed,Loc2481,2481,Venuslaan,1309,huisvuil - Loc2481,53.2314,6.5398,POINT (231968.335 583370.759)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bec,loc2482,2482,Siersteenlaan 632,1006,huisvuil - loc2482,53.2222,6.5164,POINT (230417.823 582328.842)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1beb,Loc2483,2483,Plutolaan 3 t/m 169,1306,huisvuil - Loc2483,53.2316,6.5392,POINT (231921.167 583396.719)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bea,Loc2484,2484,Siersteenlaan 500,1005,huisvuil - Loc2484,53.2234,6.5196,POINT (230626.784 582464.578)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be9,loc2485,2485,Plutolaan 171 t/m 325,1307,huisvuil - loc2485,53.2322,6.5389,POINT (231900.825 583457.614)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be8,loc2486,2486,Plutolaan 329SSH en 415 t/m 497,1308,huisvuil - loc2486,53.2333,6.5383,POINT (231860.79 583580.528)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be7,Loc2487,2487,Friesestraatweg 143 t/m 167,1250,huisvuil - Loc2487,53.2211,6.5399,POINT (231989.358 582224.609)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be6,Loc2487,2487,Friesestraatweg 143 t/m 167,1252,huisvuil - Loc2487,53.2211,6.5399,POINT (231989.358 582224.609)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be5,Loc2487,2487,Friesestraatweg 143 t/m 167,1254,huisvuil - Loc2487,53.2211,6.5399,POINT (231989.358 582224.609)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be4,Loc2487,2487,Friesestraatweg 143 t/m 167,1256,huisvuil - Loc2487,53.2211,6.5399,POINT (231989.358 582224.609)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be3,Loc2488,2488,Metaallaan 1-253 (Noord),933,huisvuil - Loc2488,53.2237,6.5356,POINT (231696.906 582508.229)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be2,loc2489,2489,Metaallaan 1-253 (Zuid),934,huisvuil - loc2489,53.2226,6.536,POINT (231728.788 582394.089)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be1,Loc2490,2490,Hyadenpad,784,huisvuil - Loc2490,53.228,6.5424,POINT (232148.084 582990.733)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1be0,Loc2491,2491,Antaresstraat,1093,huisvuil - Loc2491,53.2299,6.5411,POINT (232057.146 583205.216)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bdf,loc2492,2492,Antaresstraat Bernlefplein,1180,huisvuil - loc2492,53.2308,6.5408,POINT (232035.58 583300.597)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bde,loc2492,2492,Antaresstraat Bernlefplein,1203,huisvuil - loc2492,53.2308,6.5408,POINT (232035.58 583300.597)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bdd,loc2492,2492,Antaresstraat Bernlefplein,1181,huisvuil - loc2492,53.2308,6.5408,POINT (232035.58 583300.597)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bdc,loc2492,2492,Antaresstraat Bernlefplein,1182,huisvuil - loc2492,53.2308,6.5408,POINT (232035.58 583300.597)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bdb,loc2493,2493,Zonnelaan,1185,huisvuil - loc2493,53.2291,6.5435,POINT (232215.441 583122.046)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bda,loc2494,2494,Pleiadenlaan 2-1 t/m 2-207,1084,huisvuil - loc2494,53.229,6.544,POINT (232253.121 583104.841)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd9,loc2494,2494,Pleiadenlaan 2-1 t/m 2-207,1085,huisvuil - loc2494,53.229,6.544,POINT (232253.121 583104.841)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd8,Loc2495,2495,Grote Beerstraat,1262,huisvuil - Loc2495,53.2265,6.5484,POINT (232547.324 582836.865)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd7,Loc2495,2495,Grote Beerstraat,1264,huisvuil - Loc2495,53.2265,6.5484,POINT (232547.324 582836.865)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd6,Loc2497,2497,Beukenlaan 36 tm 154 even,1282,huisvuil - Loc2497,53.2355,6.5545,POINT (232940.421 583846.12)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd5,Loc2498,2498,Jan van Goyenstraat,1311,huisvuil - Loc2498,53.2175,6.5447,POINT (232316.958 581834.713)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd4,Loc2499,2499,Friesestraatweg 141-1 tm 141-292,1277,huisvuil - Loc2499,53.2207,6.5403,POINT (232017.383 582184.986)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd3,Loc2499,2499,Friesestraatweg 141-1 tm 141-292,1278,huisvuil - Loc2499,53.2207,6.5403,POINT (232017.383 582184.986)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd2,Loc2499,2499,Friesestraatweg 141-1 tm 141-292,1279,huisvuil - Loc2499,53.2207,6.5403,POINT (232017.383 582184.986)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd1,Loc2500,2500,Helperbrink,882,huisvuil - Loc2500,53.1994,6.581,POINT (234775.009 579855.668)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bd0,Loc2500,2500,Helperbrink,883,huisvuil - Loc2500,53.1994,6.581,POINT (234775.009 579855.668)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bcf,Loc2505,2505,Johan Dijkstralaan,1365,huisvuil - Loc2505,53.2053,6.5088,POINT (229943.605 580436.992)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bce,loc2506,2506,Reddingiusweg 1 t/m 59 hoek Industriestr,1139,huisvuil - loc2506,53.2108,6.5028,POINT (229527.219 581043.832)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bcd,loc2507,2507,Zuiderweg 103 t/m 189,1081,huisvuil - loc2507,53.2107,6.5039,POINT (229605.604 581030.576)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bcc,XXloc2508XX,2508,Polmanstraat,1107,huisvuil - XXloc2508XX,53.2123,6.5007,POINT (229385.772 581203.04)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bcb,loc2509,2509,W.H. Alkemastraat/Zuiderweg,1118,huisvuil - loc2509,53.2038,6.5093,POINT (229978.996 580267.243)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bca,Loc2510,2510,Groenhof Noord,993,huisvuil - Loc2510,53.2243,6.5017,POINT (229435.894 582540.621)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc9,Loc2511,2511,Groenhof Zuid,994,huisvuil - Loc2511,53.2239,6.5017,POINT (229435.247 582496.087)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc8,loc2515,2515,Reitdiephaven,1010,huisvuil - loc2515,53.2368,6.5218,POINT (230750.297 583952.495)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc7,Loc2516,2516,Reitdiephaven haven,1033,huisvuil - Loc2516,53.2349,6.5257,POINT (231018.603 583750.806)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc6,loc2517,2517,Reitdiephaven midden,1037,huisvuil - loc2517,53.2354,6.5224,POINT (230798.768 583800.765)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc5,loc2550,2550,Sportlaan 4-1 t/m 4-74,888,huisvuil - loc2550,53.1928,6.5585,POINT (233280.848 579094.286)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc4,loc2551,2551,Ciboga terrein,1001,huisvuil - loc2551,53.2264,6.5637,POINT (233569.93 582840.097)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc3,loc2551,2551,Ciboga terrein,1002,huisvuil - loc2551,53.2264,6.5637,POINT (233569.93 582840.097)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc2,loc2552,2552,Courtine,1063,huisvuil - loc2552,53.2256,6.566,POINT (233726.334 582752.493)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc1,loc2552,2552,Courtine,1080,huisvuil - loc2552,53.2256,6.566,POINT (233726.334 582752.493)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bc0,loc2552,2552,Courtine,1064,huisvuil - loc2552,53.2256,6.566,POINT (233726.334 582752.493)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bbf,loc2560,2560,Laan van de Vrijheid,910,huisvuil - loc2560,53.1993,6.556,POINT (233107.341 579817.199)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bbe,loc2560,2560,Laan van de Vrijheid,911,huisvuil - loc2560,53.1993,6.556,POINT (233107.341 579817.199)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bbd,loc2561,2561,Schaaksport 138 t/m240,940,huisvuil - loc2561,53.192,6.5616,POINT (233489.423 579011.973)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bbc,Loc2562,2562,La Liberte,1019,huisvuil - Loc2562,53.2,6.5549,POINT (233027.824 579898.278)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bbb,Loc2562,2562,La Liberte,1020,huisvuil - Loc2562,53.2,6.5549,POINT (233027.824 579898.278)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bba,loc2563,2563,Antillenstraat huisnr. 2 to,1125,huisvuil - loc2563,53.2331,6.5808,POINT (234697.394 583609.989)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb9,Loc2564,2564,Antillenstraat huisnr. 58  to,1150,huisvuil - Loc2564,53.2343,6.58,POINT (234646.496 583739.38)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb8,Loc2801,2801,2801 - Langs de Erven,2801,huisvuil - Loc2801,53.225,6.6475,POINT (239168.735 582777.849)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb7,Loc2801,2801,2801 - Langs de Erven,2802,huisvuil - Loc2801,53.225,6.6475,POINT (239168.735 582777.849)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb6,Loc2802,2802,2802 - Pijlkruid,2803,huisvuil - Loc2802,53.2249,6.6463,POINT (239086.712 582769.736)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb5,Loc2985,2985,Kroonkampweg,1298,huisvuil - Loc2985,53.171,6.6046,POINT (236403.486 576716.176)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb4,Loc2986,2986,Walstroweg,1403,huisvuil - Loc2986,53.1746,6.6198,POINT (237414.917 577137.422)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb3,Loc2987,2987,Irenelaan (Westerholm),1359,huisvuil - Loc2987,53.1687,6.6048,POINT (236426.384 576469.458)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb2,loc2988,2988,Rijksstraatweg 132,1082785,huisvuil - loc2988,53.1745,6.6014,POINT (236182.917 577104.261)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb1,Loc2989,2989,Erasmuslaan 23 t/m 63,1320,huisvuil - Loc2989,53.1636,6.6016,POINT (236217.256 575900.483)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bb0,Loc2990,2990,Anjerplein 7 tm 29,1082793,huisvuil - Loc2990,53.172,6.6239,POINT (237693.241 576858.353)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1baf,Loc2991,2991,Anjerplein 32 tm 51,1082795,huisvuil - Loc2991,53.172,6.6239,POINT (237695.916 576858.399)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bae,loc2992,2992,Irisweg 26 tm 26u,1082801,huisvuil - loc2992,53.1713,6.6221,POINT (237575.542 576779.531)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bad,loc2992,2992,Irisweg 26 tm 26u,1212,huisvuil - loc2992,53.1713,6.6221,POINT (237575.542 576779.531)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bac,loc2993,2993,Zonnedauwweg 16a tm 16u,1082796,huisvuil - loc2993,53.171,6.6211,POINT (237506.06 576736.043)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1bab,loc2994,2994,Anjerplein 52 t/m 70,1082805,huisvuil - loc2994,53.1715,6.6252,POINT (237779.189 576799.722)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1baa,loc2995,2995,Anjerplein 71 t/m 89,1082804,huisvuil - loc2995,53.1713,6.6239,POINT (237697.329 576776.054)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba9,loc2996,2996,Oud Hoflaan,1082812,huisvuil - loc2996,53.1721,6.606,POINT (236495.006 576841.276)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba8,loc2996,2996,Oud Hoflaan,1082813,huisvuil - loc2996,53.1721,6.606,POINT (236495.006 576841.276)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba7,Loc2998,2998,Westerse Drift tussen 3 en 5,1082783,huisvuil - Loc2998,53.1713,6.5996,POINT (236071.814 576751.769)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba6,Loc3001,3001,Sint Jansstraat,212,huisvuil - Loc3001,53.2196,6.5709,POINT (234064.445 582095.741)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba5,Loc3001,3001,Sint Jansstraat,213,huisvuil - Loc3001,53.2196,6.5709,POINT (234064.445 582095.741)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba4,Loc3001,3001,Sint Jansstraat,214,huisvuil - Loc3001,53.2196,6.5709,POINT (234064.445 582095.741)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba3,Loc3001,3001,Sint Jansstraat,215,huisvuil - Loc3001,53.2196,6.5709,POINT (234064.445 582095.741)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba2,loc3003,3003,Achter de Muur,422,huisvuil - loc3003,53.2177,6.5716,POINT (234114.657 581886.19)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba1,loc3003,3003,Achter de Muur,423,huisvuil - loc3003,53.2177,6.5716,POINT (234114.657 581886.19)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1ba0,loc3003,3003,Achter de Muur,424,huisvuil - loc3003,53.2177,6.5716,POINT (234114.657 581886.19)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b9f,Loc5027,5027,Koopmansplein,428,huisvuil - Loc5027,53.2771,6.698,POINT (242432.225 588635.611)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b9e,loc5028,5028,Marskramer,639,huisvuil - loc5028,53.2762,6.6981,POINT (242445.266 588542.343)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b9d,loc5029,5029,Koopmansplein (2),916,huisvuil - loc5029,53.2763,6.6963,POINT (242321.789 588544.549)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b9c,GVR0009,,Plutolaan 329                 C010000628,GVR0009,huisvuil - GVR0009,53.2327,6.5402,POINT (231990.723 583515.82)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b9b,GVR0013,,Papengang                     C020001192,GVR0013,huisvuil - GVR0013,53.2177,6.5709,POINT (234069.275 581883.218)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b9a,GVR0169,,Meerpaal              burgerparticipatie,G135160,huisvuil - GVR0169,53.2343,6.6285,POINT (237883.317 583795.185)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b99,GVR0175,,Bentismaheerd 2 t/m 51,G137525,huisvuil - GVR0175,53.2485,6.5954,POINT (235643.486 585337.734)
Containers_Huisvuil.fid--1ac4f5d2_1879916fbb5_-1b98,GVR0175,,Bentismaheerd 2 t/m 51,G137526,huisvuil - GVR0175,53.2485,6.5954,POINT (235643.486 585337.734)
